station_id,lat,lon,species,value,timestamp
5548,12.9135218,77.5950804,pm25,29.31,2019-07-17T09:00:00+00:00
5548,12.9135218,77.5950804,pm25,29.31,2019-07-17T09:15:00+00:00
5548,12.9135218,77.5950804,pm25,29.31,2019-07-17T09:30:00+00:00
5548,12.9135218,77.5950804,pm25,34.24,2019-07-17T09:45:00+00:00
5548,12.9135218,77.5950804,pm25,34.66,2019-07-17T10:00:00+00:00
5548,12.9135218,77.5950804,pm25,34.66,2019-07-17T10:15:00+00:00
5548,12.9135218,77.5950804,pm25,34.66,2019-07-17T10:30:00+00:00
5548,12.9135218,77.5950804,pm25,46.42,2019-07-17T10:45:00+00:00
5548,12.9135218,77.5950804,pm25,47.41,2019-07-17T11:00:00+00:00
5548,12.9135218,77.5950804,pm25,47.41,2019-07-17T11:15:00+00:00
5548,12.9135218,77.5950804,pm25,41.94,2019-07-17T12:00:00+00:00
5548,12.9135218,77.5950804,pm25,41.94,2019-07-17T12:15:00+00:00
5548,12.9135218,77.5950804,pm25,41.94,2019-07-17T12:30:00+00:00
5548,12.9135218,77.5950804,pm25,32.5,2019-07-17T12:45:00+00:00
5548,12.9135218,77.5950804,pm25,31.69,2019-07-17T13:00:00+00:00
5548,12.9135218,77.5950804,pm25,31.69,2019-07-17T13:15:00+00:00
5548,12.9135218,77.5950804,pm25,31.69,2019-07-17T13:30:00+00:00
5548,12.9135218,77.5950804,pm25,39.07,2019-07-17T14:00:00+00:00
5548,12.9135218,77.5950804,pm25,39.07,2019-07-17T14:15:00+00:00
5548,12.9135218,77.5950804,pm25,39.07,2019-07-17T14:30:00+00:00
5548,12.9135218,77.5950804,pm25,61.59,2019-07-17T14:45:00+00:00
5548,12.9135218,77.5950804,pm25,64.41,2019-07-17T15:00:00+00:00
5548,12.9135218,77.5950804,pm25,64.41,2019-07-17T15:15:00+00:00
5548,12.9135218,77.5950804,pm25,64.41,2019-07-17T15:30:00+00:00
5548,12.9135218,77.5950804,pm25,51.63,2019-07-17T15:45:00+00:00
5548,12.9135218,77.5950804,pm25,50.04,2019-07-17T16:00:00+00:00
5548,12.9135218,77.5950804,pm25,50.04,2019-07-17T16:15:00+00:00
5548,12.9135218,77.5950804,pm25,50.04,2019-07-17T16:30:00+00:00
5548,12.9135218,77.5950804,pm25,46.82,2019-07-17T16:45:00+00:00
5548,12.9135218,77.5950804,pm25,46.42,2019-07-17T17:00:00+00:00
5548,12.9135218,77.5950804,pm25,46.42,2019-07-17T17:15:00+00:00
5548,12.9135218,77.5950804,pm25,46.42,2019-07-17T17:30:00+00:00
5548,12.9135218,77.5950804,pm25,48.0,2019-07-17T18:15:00+00:00
5548,12.9135218,77.5950804,pm25,0.0,2019-07-17T18:30:00+00:00
5548,12.9135218,77.5950804,co,0.56,2019-07-16T18:45:00+00:00
5548,12.9135218,77.5950804,co,0.73,2019-07-16T19:00:00+00:00
5548,12.9135218,77.5950804,co,0.79,2019-07-16T19:15:00+00:00
5548,12.9135218,77.5950804,co,0.83,2019-07-16T19:30:00+00:00
5548,12.9135218,77.5950804,co,0.9,2019-07-16T19:45:00+00:00
5548,12.9135218,77.5950804,co,0.75,2019-07-16T20:00:00+00:00
5548,12.9135218,77.5950804,co,0.72,2019-07-16T20:15:00+00:00
5548,12.9135218,77.5950804,co,0.99,2019-07-16T20:30:00+00:00
5548,12.9135218,77.5950804,co,0.96,2019-07-16T20:45:00+00:00
5548,12.9135218,77.5950804,co,0.38,2019-07-16T21:00:00+00:00
5548,12.9135218,77.5950804,co,0.37,2019-07-16T21:15:00+00:00
5548,12.9135218,77.5950804,co,0.45,2019-07-16T21:30:00+00:00
5548,12.9135218,77.5950804,co,0.31,2019-07-16T21:45:00+00:00
5548,12.9135218,77.5950804,co,0.51,2019-07-16T22:00:00+00:00
5548,12.9135218,77.5950804,co,0.55,2019-07-16T22:15:00+00:00
5548,12.9135218,77.5950804,co,0.61,2019-07-16T22:30:00+00:00
5548,12.9135218,77.5950804,co,0.38,2019-07-16T22:45:00+00:00
5548,12.9135218,77.5950804,co,0.59,2019-07-16T23:00:00+00:00
5548,12.9135218,77.5950804,co,0.56,2019-07-16T23:15:00+00:00
5548,12.9135218,77.5950804,co,0.63,2019-07-16T23:30:00+00:00
5548,12.9135218,77.5950804,co,0.62,2019-07-16T23:45:00+00:00
5548,12.9135218,77.5950804,co,0.35,2019-07-17T00:00:00+00:00
5548,12.9135218,77.5950804,co,0.38,2019-07-17T00:15:00+00:00
5548,12.9135218,77.5950804,co,0.46,2019-07-17T00:30:00+00:00
5548,12.9135218,77.5950804,co,0.76,2019-07-17T00:45:00+00:00
5548,12.9135218,77.5950804,co,1.0,2019-07-17T01:00:00+00:00
5548,12.9135218,77.5950804,co,1.12,2019-07-17T01:15:00+00:00
5548,12.9135218,77.5950804,co,1.22,2019-07-17T01:30:00+00:00
5548,12.9135218,77.5950804,co,1.12,2019-07-17T01:45:00+00:00
5548,12.9135218,77.5950804,co,0.61,2019-07-17T02:00:00+00:00
5548,12.9135218,77.5950804,co,0.68,2019-07-17T02:15:00+00:00
5548,12.9135218,77.5950804,co,0.81,2019-07-17T02:30:00+00:00
5548,12.9135218,77.5950804,co,0.69,2019-07-17T02:45:00+00:00
5548,12.9135218,77.5950804,co,0.83,2019-07-17T03:00:00+00:00
5548,12.9135218,77.5950804,co,1.05,2019-07-17T03:15:00+00:00
5548,12.9135218,77.5950804,co,1.07,2019-07-17T03:30:00+00:00
5548,12.9135218,77.5950804,co,1.14,2019-07-17T03:45:00+00:00
5548,12.9135218,77.5950804,co,1.37,2019-07-17T04:00:00+00:00
5548,12.9135218,77.5950804,co,1.59,2019-07-17T04:15:00+00:00
5548,12.9135218,77.5950804,co,1.5,2019-07-17T04:30:00+00:00
5548,12.9135218,77.5950804,co,1.45,2019-07-17T04:45:00+00:00
5548,12.9135218,77.5950804,co,0.96,2019-07-17T05:00:00+00:00
5548,12.9135218,77.5950804,co,1.2,2019-07-17T05:15:00+00:00
5548,12.9135218,77.5950804,co,1.22,2019-07-17T05:30:00+00:00
5548,12.9135218,77.5950804,co,1.08,2019-07-17T05:45:00+00:00
5548,12.9135218,77.5950804,co,0.6,2019-07-17T06:00:00+00:00
5548,12.9135218,77.5950804,co,0.36,2019-07-17T06:15:00+00:00
5548,12.9135218,77.5950804,co,0.97,2019-07-17T06:30:00+00:00
5548,12.9135218,77.5950804,co,0.76,2019-07-17T06:45:00+00:00
5548,12.9135218,77.5950804,co,0.93,2019-07-17T07:00:00+00:00
5548,12.9135218,77.5950804,co,0.93,2019-07-17T07:15:00+00:00
5548,12.9135218,77.5950804,co,1.07,2019-07-17T07:30:00+00:00
5548,12.9135218,77.5950804,co,1.2,2019-07-17T07:45:00+00:00
5548,12.9135218,77.5950804,co,0.99,2019-07-17T08:00:00+00:00
5548,12.9135218,77.5950804,co,1.02,2019-07-17T08:15:00+00:00
5548,12.9135218,77.5950804,co,0.94,2019-07-17T08:30:00+00:00
5548,12.9135218,77.5950804,co,1.01,2019-07-17T08:45:00+00:00
5548,12.9135218,77.5950804,co,0.73,2019-07-17T09:00:00+00:00
5548,12.9135218,77.5950804,co,0.85,2019-07-17T09:15:00+00:00
5548,12.9135218,77.5950804,co,1.04,2019-07-17T09:30:00+00:00
5548,12.9135218,77.5950804,co,0.89,2019-07-17T09:45:00+00:00
5548,12.9135218,77.5950804,co,0.94,2019-07-17T10:00:00+00:00
5548,12.9135218,77.5950804,co,0.93,2019-07-17T10:15:00+00:00
5548,12.9135218,77.5950804,co,0.99,2019-07-17T10:30:00+00:00
5548,12.9135218,77.5950804,co,1.2,2019-07-17T10:45:00+00:00
5548,12.9135218,77.5950804,co,1.03,2019-07-17T11:00:00+00:00
5548,12.9135218,77.5950804,co,0.56,2019-07-17T11:15:00+00:00
5548,12.9135218,77.5950804,co,0.67,2019-07-17T12:00:00+00:00
5548,12.9135218,77.5950804,co,0.42,2019-07-17T12:15:00+00:00
5548,12.9135218,77.5950804,co,0.47,2019-07-17T12:30:00+00:00
5548,12.9135218,77.5950804,co,0.51,2019-07-17T12:45:00+00:00
5548,12.9135218,77.5950804,co,1.29,2019-07-17T13:00:00+00:00
5548,12.9135218,77.5950804,co,1.17,2019-07-17T13:15:00+00:00
5548,12.9135218,77.5950804,co,1.34,2019-07-17T13:30:00+00:00
5548,12.9135218,77.5950804,co,2.17,2019-07-17T14:00:00+00:00
5548,12.9135218,77.5950804,co,1.95,2019-07-17T14:15:00+00:00
5548,12.9135218,77.5950804,co,1.82,2019-07-17T14:30:00+00:00
5548,12.9135218,77.5950804,co,1.43,2019-07-17T14:45:00+00:00
5548,12.9135218,77.5950804,co,1.1,2019-07-17T15:00:00+00:00
5548,12.9135218,77.5950804,co,1.31,2019-07-17T15:15:00+00:00
5548,12.9135218,77.5950804,co,1.01,2019-07-17T15:30:00+00:00
5548,12.9135218,77.5950804,co,0.99,2019-07-17T15:45:00+00:00
5548,12.9135218,77.5950804,co,0.87,2019-07-17T16:00:00+00:00
5548,12.9135218,77.5950804,co,0.78,2019-07-17T16:15:00+00:00
5548,12.9135218,77.5950804,co,0.78,2019-07-17T16:30:00+00:00
5548,12.9135218,77.5950804,co,0.86,2019-07-17T16:45:00+00:00
5548,12.9135218,77.5950804,co,0.86,2019-07-17T17:00:00+00:00
5548,12.9135218,77.5950804,co,0.8,2019-07-17T17:15:00+00:00
5548,12.9135218,77.5950804,co,0.81,2019-07-17T17:30:00+00:00
5548,12.9135218,77.5950804,co,0.17,2019-07-17T18:15:00+00:00
5548,12.9135218,77.5950804,co,0.0,2019-07-17T18:30:00+00:00
5548,12.9135218,77.5950804,no2,12.34,2019-07-16T18:45:00+00:00
5548,12.9135218,77.5950804,no2,13.05,2019-07-16T19:00:00+00:00
5548,12.9135218,77.5950804,no2,12.4,2019-07-16T19:15:00+00:00
5548,12.9135218,77.5950804,no2,11.68,2019-07-16T19:30:00+00:00
5548,12.9135218,77.5950804,no2,12.35,2019-07-16T19:45:00+00:00
5548,12.9135218,77.5950804,no2,12.83,2019-07-16T20:00:00+00:00
5548,12.9135218,77.5950804,no2,11.02,2019-07-16T20:15:00+00:00
5548,12.9135218,77.5950804,no2,11.42,2019-07-16T20:30:00+00:00
5548,12.9135218,77.5950804,no2,12.26,2019-07-16T20:45:00+00:00
5548,12.9135218,77.5950804,no2,13.54,2019-07-16T21:00:00+00:00
5548,12.9135218,77.5950804,no2,12.06,2019-07-16T21:15:00+00:00
5548,12.9135218,77.5950804,no2,10.97,2019-07-16T21:30:00+00:00
5548,12.9135218,77.5950804,no2,10.55,2019-07-16T21:45:00+00:00
5548,12.9135218,77.5950804,no2,12.08,2019-07-16T22:00:00+00:00
5548,12.9135218,77.5950804,no2,13.3,2019-07-16T22:15:00+00:00
5548,12.9135218,77.5950804,no2,11.53,2019-07-16T22:30:00+00:00
5548,12.9135218,77.5950804,no2,11.06,2019-07-16T22:45:00+00:00
5548,12.9135218,77.5950804,no2,11.44,2019-07-16T23:00:00+00:00
5548,12.9135218,77.5950804,no2,10.77,2019-07-16T23:15:00+00:00
5548,12.9135218,77.5950804,no2,11.83,2019-07-16T23:30:00+00:00
5548,12.9135218,77.5950804,no2,10.98,2019-07-16T23:45:00+00:00
5548,12.9135218,77.5950804,no2,11.64,2019-07-17T00:00:00+00:00
5548,12.9135218,77.5950804,no2,13.16,2019-07-17T00:15:00+00:00
5548,12.9135218,77.5950804,no2,13.02,2019-07-17T00:30:00+00:00
5548,12.9135218,77.5950804,no2,15.03,2019-07-17T00:45:00+00:00
5548,12.9135218,77.5950804,no2,17.57,2019-07-17T01:00:00+00:00
5548,12.9135218,77.5950804,no2,18.19,2019-07-17T01:15:00+00:00
5548,12.9135218,77.5950804,no2,18.95,2019-07-17T01:30:00+00:00
5548,12.9135218,77.5950804,no2,21.31,2019-07-17T01:45:00+00:00
5548,12.9135218,77.5950804,no2,19.34,2019-07-17T02:00:00+00:00
5548,12.9135218,77.5950804,no2,23.67,2019-07-17T02:15:00+00:00
5548,12.9135218,77.5950804,no2,22.25,2019-07-17T02:30:00+00:00
5548,12.9135218,77.5950804,no2,21.24,2019-07-17T02:45:00+00:00
5548,12.9135218,77.5950804,no2,19.94,2019-07-17T03:00:00+00:00
5548,12.9135218,77.5950804,no2,25.27,2019-07-17T03:15:00+00:00
5548,12.9135218,77.5950804,no2,24.44,2019-07-17T03:30:00+00:00
5548,12.9135218,77.5950804,no2,29.93,2019-07-17T03:45:00+00:00
5548,12.9135218,77.5950804,no2,29.22,2019-07-17T04:00:00+00:00
5548,12.9135218,77.5950804,no2,37.73,2019-07-17T04:15:00+00:00
5548,12.9135218,77.5950804,no2,32.91,2019-07-17T04:30:00+00:00
5548,12.9135218,77.5950804,no2,33.02,2019-07-17T04:45:00+00:00
5548,12.9135218,77.5950804,no2,30.33,2019-07-17T05:00:00+00:00
5548,12.9135218,77.5950804,no2,31.28,2019-07-17T05:15:00+00:00
5548,12.9135218,77.5950804,no2,35.19,2019-07-17T05:30:00+00:00
5548,12.9135218,77.5950804,no2,31.28,2019-07-17T05:45:00+00:00
5548,12.9135218,77.5950804,no2,32.31,2019-07-17T06:00:00+00:00
5548,12.9135218,77.5950804,no2,26.2,2019-07-17T06:15:00+00:00
5548,12.9135218,77.5950804,no2,29.43,2019-07-17T06:30:00+00:00
5548,12.9135218,77.5950804,no2,28.77,2019-07-17T06:45:00+00:00
5548,12.9135218,77.5950804,no2,31.48,2019-07-17T07:00:00+00:00
5548,12.9135218,77.5950804,no2,31.9,2019-07-17T07:15:00+00:00
5548,12.9135218,77.5950804,no2,32.01,2019-07-17T07:30:00+00:00
5548,12.9135218,77.5950804,no2,38.75,2019-07-17T07:45:00+00:00
5548,12.9135218,77.5950804,no2,32.56,2019-07-17T08:00:00+00:00
5548,12.9135218,77.5950804,no2,41.61,2019-07-17T08:15:00+00:00
5548,12.9135218,77.5950804,no2,32.03,2019-07-17T08:30:00+00:00
5548,12.9135218,77.5950804,no2,32.17,2019-07-17T08:45:00+00:00
5548,12.9135218,77.5950804,no2,27.69,2019-07-17T09:00:00+00:00
5548,12.9135218,77.5950804,no2,29.01,2019-07-17T09:15:00+00:00
5548,12.9135218,77.5950804,no2,30.97,2019-07-17T09:30:00+00:00
5548,12.9135218,77.5950804,no2,31.2,2019-07-17T09:45:00+00:00
5548,12.9135218,77.5950804,no2,30.35,2019-07-17T10:00:00+00:00
5548,12.9135218,77.5950804,no2,26.62,2019-07-17T10:15:00+00:00
5548,12.9135218,77.5950804,no2,32.28,2019-07-17T10:30:00+00:00
5548,12.9135218,77.5950804,no2,42.21,2019-07-17T10:45:00+00:00
5548,12.9135218,77.5950804,no2,46.05,2019-07-17T11:00:00+00:00
5548,12.9135218,77.5950804,no2,37.0,2019-07-17T11:15:00+00:00
5548,12.9135218,77.5950804,no2,34.62,2019-07-17T12:00:00+00:00
5548,12.9135218,77.5950804,no2,37.17,2019-07-17T12:15:00+00:00
5548,12.9135218,77.5950804,no2,37.07,2019-07-17T12:30:00+00:00
5548,12.9135218,77.5950804,no2,41.41,2019-07-17T12:45:00+00:00
5548,12.9135218,77.5950804,no2,37.25,2019-07-17T13:00:00+00:00
5548,12.9135218,77.5950804,no2,42.86,2019-07-17T13:15:00+00:00
5548,12.9135218,77.5950804,no2,38.97,2019-07-17T13:30:00+00:00
5548,12.9135218,77.5950804,no2,36.4,2019-07-17T14:00:00+00:00
5548,12.9135218,77.5950804,no2,46.52,2019-07-17T14:15:00+00:00
5548,12.9135218,77.5950804,no2,50.65,2019-07-17T14:30:00+00:00
5548,12.9135218,77.5950804,no2,47.79,2019-07-17T14:45:00+00:00
5548,12.9135218,77.5950804,no2,49.62,2019-07-17T15:00:00+00:00
5548,12.9135218,77.5950804,no2,48.68,2019-07-17T15:15:00+00:00
5548,12.9135218,77.5950804,no2,46.28,2019-07-17T15:30:00+00:00
5548,12.9135218,77.5950804,no2,47.12,2019-07-17T15:45:00+00:00
5548,12.9135218,77.5950804,no2,29.84,2019-07-17T16:00:00+00:00
5548,12.9135218,77.5950804,no2,16.25,2019-07-17T16:15:00+00:00
5548,12.9135218,77.5950804,no2,16.17,2019-07-17T16:30:00+00:00
5548,12.9135218,77.5950804,no2,16.15,2019-07-17T16:45:00+00:00
5548,12.9135218,77.5950804,no2,22.39,2019-07-17T17:00:00+00:00
5548,12.9135218,77.5950804,no2,26.19,2019-07-17T17:15:00+00:00
5548,12.9135218,77.5950804,no2,25.38,2019-07-17T17:30:00+00:00
5548,12.9135218,77.5950804,no2,127.44,2019-07-17T18:15:00+00:00
5548,12.9135218,77.5950804,no2,0.0,2019-07-17T18:30:00+00:00
5548,12.9135218,77.5950804,so2,8.58,2019-07-16T18:45:00+00:00
5548,12.9135218,77.5950804,so2,7.31,2019-07-16T19:00:00+00:00
5548,12.9135218,77.5950804,so2,6.99,2019-07-16T19:15:00+00:00
5548,12.9135218,77.5950804,so2,6.97,2019-07-16T19:30:00+00:00
5548,12.9135218,77.5950804,so2,6.56,2019-07-16T19:45:00+00:00
5548,12.9135218,77.5950804,so2,5.01,2019-07-16T20:00:00+00:00
5548,12.9135218,77.5950804,so2,5.52,2019-07-16T20:15:00+00:00
5548,12.9135218,77.5950804,so2,3.42,2019-07-16T20:30:00+00:00
5548,12.9135218,77.5950804,so2,2.13,2019-07-16T20:45:00+00:00
5548,12.9135218,77.5950804,so2,2.0,2019-07-16T21:00:00+00:00
5548,12.9135218,77.5950804,so2,2.07,2019-07-16T21:15:00+00:00
5548,12.9135218,77.5950804,so2,4.82,2019-07-16T21:30:00+00:00
5548,12.9135218,77.5950804,so2,4.91,2019-07-16T21:45:00+00:00
5548,12.9135218,77.5950804,so2,4.15,2019-07-16T22:00:00+00:00
5548,12.9135218,77.5950804,so2,5.08,2019-07-16T22:15:00+00:00
5548,12.9135218,77.5950804,so2,8.52,2019-07-16T22:30:00+00:00
5548,12.9135218,77.5950804,so2,10.13,2019-07-16T22:45:00+00:00
5548,12.9135218,77.5950804,so2,9.77,2019-07-16T23:00:00+00:00
5548,12.9135218,77.5950804,so2,8.86,2019-07-16T23:15:00+00:00
5548,12.9135218,77.5950804,so2,5.62,2019-07-16T23:30:00+00:00
5548,12.9135218,77.5950804,so2,4.24,2019-07-16T23:45:00+00:00
5548,12.9135218,77.5950804,so2,3.31,2019-07-17T00:00:00+00:00
5548,12.9135218,77.5950804,so2,3.33,2019-07-17T00:15:00+00:00
5548,12.9135218,77.5950804,so2,3.12,2019-07-17T00:30:00+00:00
5548,12.9135218,77.5950804,so2,2.95,2019-07-17T00:45:00+00:00
5548,12.9135218,77.5950804,so2,2.04,2019-07-17T01:00:00+00:00
5548,12.9135218,77.5950804,so2,2.28,2019-07-17T01:15:00+00:00
5548,12.9135218,77.5950804,so2,9.47,2019-07-17T01:30:00+00:00
5548,12.9135218,77.5950804,so2,10.22,2019-07-17T01:45:00+00:00
5548,12.9135218,77.5950804,so2,8.82,2019-07-17T02:00:00+00:00
5548,12.9135218,77.5950804,so2,11.65,2019-07-17T02:15:00+00:00
5548,12.9135218,77.5950804,so2,4.82,2019-07-17T02:30:00+00:00
5548,12.9135218,77.5950804,so2,2.56,2019-07-17T02:45:00+00:00
5548,12.9135218,77.5950804,so2,2.32,2019-07-17T03:00:00+00:00
5548,12.9135218,77.5950804,so2,2.78,2019-07-17T03:15:00+00:00
5548,12.9135218,77.5950804,so2,3.2,2019-07-17T03:30:00+00:00
5548,12.9135218,77.5950804,so2,3.36,2019-07-17T03:45:00+00:00
5548,12.9135218,77.5950804,so2,3.9,2019-07-17T04:00:00+00:00
5548,12.9135218,77.5950804,so2,5.8,2019-07-17T04:15:00+00:00
5548,12.9135218,77.5950804,so2,3.2,2019-07-17T04:30:00+00:00
5548,12.9135218,77.5950804,so2,2.0,2019-07-17T04:45:00+00:00
5548,12.9135218,77.5950804,so2,2.21,2019-07-17T05:00:00+00:00
5548,12.9135218,77.5950804,so2,2.0,2019-07-17T05:15:00+00:00
5548,12.9135218,77.5950804,so2,4.1,2019-07-17T05:30:00+00:00
5548,12.9135218,77.5950804,so2,3.95,2019-07-17T05:45:00+00:00
5548,12.9135218,77.5950804,so2,2.75,2019-07-17T06:00:00+00:00
5548,12.9135218,77.5950804,so2,2.44,2019-07-17T06:15:00+00:00
5548,12.9135218,77.5950804,so2,3.16,2019-07-17T06:30:00+00:00
5548,12.9135218,77.5950804,so2,3.73,2019-07-17T06:45:00+00:00
5548,12.9135218,77.5950804,so2,3.46,2019-07-17T07:00:00+00:00
5548,12.9135218,77.5950804,so2,5.25,2019-07-17T07:15:00+00:00
5548,12.9135218,77.5950804,so2,3.7,2019-07-17T07:30:00+00:00
5548,12.9135218,77.5950804,so2,4.41,2019-07-17T07:45:00+00:00
5548,12.9135218,77.5950804,so2,6.66,2019-07-17T08:00:00+00:00
5548,12.9135218,77.5950804,so2,5.68,2019-07-17T08:15:00+00:00
5548,12.9135218,77.5950804,so2,4.37,2019-07-17T08:30:00+00:00
5548,12.9135218,77.5950804,so2,2.82,2019-07-17T08:45:00+00:00
5548,12.9135218,77.5950804,so2,4.36,2019-07-17T09:00:00+00:00
5548,12.9135218,77.5950804,so2,4.95,2019-07-17T09:15:00+00:00
5548,12.9135218,77.5950804,so2,4.25,2019-07-17T09:30:00+00:00
5548,12.9135218,77.5950804,so2,5.82,2019-07-17T09:45:00+00:00
5548,12.9135218,77.5950804,so2,6.92,2019-07-17T10:00:00+00:00
5548,12.9135218,77.5950804,so2,5.52,2019-07-17T10:15:00+00:00
5548,12.9135218,77.5950804,so2,5.74,2019-07-17T10:30:00+00:00
5548,12.9135218,77.5950804,so2,5.9,2019-07-17T10:45:00+00:00
5548,12.9135218,77.5950804,so2,6.87,2019-07-17T11:00:00+00:00
5548,12.9135218,77.5950804,so2,7.5,2019-07-17T11:15:00+00:00
5548,12.9135218,77.5950804,so2,4.12,2019-07-17T12:00:00+00:00
5548,12.9135218,77.5950804,so2,3.59,2019-07-17T12:15:00+00:00
5548,12.9135218,77.5950804,so2,3.53,2019-07-17T12:30:00+00:00
5548,12.9135218,77.5950804,so2,2.61,2019-07-17T12:45:00+00:00
5548,12.9135218,77.5950804,so2,2.75,2019-07-17T13:00:00+00:00
5548,12.9135218,77.5950804,so2,3.3,2019-07-17T13:15:00+00:00
5548,12.9135218,77.5950804,so2,3.05,2019-07-17T13:30:00+00:00
5548,12.9135218,77.5950804,so2,8.61,2019-07-17T14:15:00+00:00
5548,12.9135218,77.5950804,so2,6.68,2019-07-17T14:30:00+00:00
5548,12.9135218,77.5950804,so2,3.77,2019-07-17T14:45:00+00:00
5548,12.9135218,77.5950804,so2,3.69,2019-07-17T15:00:00+00:00
5548,12.9135218,77.5950804,so2,3.98,2019-07-17T15:15:00+00:00
5548,12.9135218,77.5950804,so2,8.68,2019-07-17T15:30:00+00:00
5548,12.9135218,77.5950804,so2,4.56,2019-07-17T15:45:00+00:00
5548,12.9135218,77.5950804,so2,3.19,2019-07-17T16:00:00+00:00
5548,12.9135218,77.5950804,so2,3.23,2019-07-17T16:15:00+00:00
5548,12.9135218,77.5950804,so2,3.94,2019-07-17T16:30:00+00:00
